22.0,68082.0,91,Virginie Boone,US
28.0,68095.0,87,,US
15.0,68108.0,87,,Italy
12.0,68121.0,84,,US
17.0,68134.0,84,Paul Gregutt,US
50.0,68160.0,94,Virginie Boone,US
21.0,68173.0,91,Virginie Boone,US
33.0,68186.0,91,Roger Voss,France
25.0,68199.0,90,Roger Voss,France
95.0,68212.0,90,Anne Krebiehl MW,England
25.0,68225.0,90,Jim Gordon,US
33.0,68238.0,91,Matt Kettmann,US
40.0,68251.0,91,Michael Schachner,Spain
50.0,68264.0,90,Kerin O’Keefe,Italy
20.0,68277.0,90,Matt Kettmann,US
19.0,68290.0,90,Anne Krebiehl MW,Austria
35.0,68303.0,91,Roger Voss,France
20.0,68316.0,91,Anne Krebiehl MW,Austria
17.0,68329.0,89,Anna Lee C. Iijima,US
16.0,68342.0,89,Lauren Buzzeo,South Africa
23.0,68355.0,90,Roger Voss,France
27.0,68368.0,90,Anna Lee C. Iijima,US
15.0,68381.0,84,Michael Schachner,Chile
10.0,68394.0,84,Michael Schachner,Chile
14.0,68407.0,86,Jim Gordon,US
15.0,68420.0,86,Sean P. Sullivan,US
12.0,68433.0,86,Michael Schachner,Chile
70.0,68446.0,90,Kerin O’Keefe,Italy
28.0,68459.0,90,Matt Kettmann,US
11.0,68472.0,88,Roger Voss,Portugal
20.0,68485.0,86,Roger Voss,France
11.0,68498.0,86,Michael Schachner,Spain
23.0,68914.0,86,Anna Lee C. Iijima,US
42.0,68927.0,92,,US
18.0,68940.0,89,Roger Voss,France
26.0,68953.0,89,Jim Gordon,US
21.0,68966.0,91,Matt Kettmann,US
52.0,68979.0,91,Virginie Boone,US
15.0,68992.0,91,Jim Gordon,US
19.0,69005.0,91,Paul Gregutt,US
50.0,69018.0,91,Joe Czerwinski,Australia
10.0,69031.0,89,Michael Schachner,Chile
170.0,69044.0,89,,US
45.0,69057.0,86,Virginie Boone,US
9.0,69083.0,85,,Italy
10.0,69096.0,85,Michael Schachner,Spain
15.0,69109.0,87,Sean P. Sullivan,US
16.0,69122.0,87,Roger Voss,France
17.0,69135.0,88,Michael Schachner,Chile
14.0,69148.0,88,Anne Krebiehl MW,Austria
24.0,69161.0,88,Kerin O’Keefe,Italy
35.0,69174.0,87,Kerin O’Keefe,Italy
18.0,69187.0,87,Matt Kettmann,US
24.0,69200.0,94,,US
51.0,69213.0,93,Joe Czerwinski,Germany
29.0,69226.0,89,Michael Schachner,Spain
16.0,69239.0,88,,Italy
45.0,69252.0,88,Roger Voss,France
60.0,69265.0,88,Matt Kettmann,US
48.0,69278.0,85,Virginie Boone,US
20.0,69291.0,85,Roger Voss,France
38.0,69317.0,90,Paul Gregutt,US
50.0,69330.0,90,Paul Gregutt,US
17.0,69343.0,86,Lauren Buzzeo,France
38.0,69356.0,86,,US
30.0,69382.0,88,Matt Kettmann,US
15.0,69395.0,87,Matt Kettmann,US
20.0,69408.0,87,Michael Schachner,Chile
19.0,69421.0,87,Roger Voss,France
24.0,69434.0,87,Jim Gordon,US
68.0,69460.0,92,Virginie Boone,US
20.0,69473.0,92,Roger Voss,France
10.0,69486.0,85,Michael Schachner,Chile
10.0,69499.0,84,Roger Voss,France
36.0,69512.0,94,Virginie Boone,US
85.0,69525.0,94,Roger Voss,France
40.0,69538.0,85,Matt Kettmann,US
16.0,69551.0,84,Michael Schachner,Spain
10.0,69564.0,84,Roger Voss,France
25.0,69577.0,84,,US
39.0,69590.0,83,,US
25.0,69603.0,91,Paul Gregutt,Canada
38.0,69616.0,91,Virginie Boone,US
35.0,69629.0,89,Kerin O’Keefe,Italy
23.0,69642.0,89,Kerin O’Keefe,Italy
22.0,69655.0,86,Virginie Boone,US
36.0,69668.0,86,Sean P. Sullivan,US
20.0,69681.0,86,Kerin O’Keefe,Italy
15.0,69694.0,85,,US
13.0,69707.0,89,Anne Krebiehl MW,Austria
21.0,69720.0,89,Kerin O’Keefe,Italy
16.0,69733.0,89,Anna Lee C. Iijima,US
35.0,69746.0,90,Kerin O’Keefe,Italy
40.0,69759.0,90,Matt Kettmann,US
9.0,69772.0,86,Roger Voss,Portugal
14.0,69785.0,86,Jim Gordon,US
13.0,69798.0,84,Roger Voss,France
29.0,70201.0,91,Roger Voss,France
40.0,70214.0,89,Matt Kettmann,US
68.0,70227.0,89,Kerin O’Keefe,Italy
29.0,70240.0,88,Kerin O’Keefe,Italy
22.0,70266.0,90,Michael Schachner,Chile
25.0,70279.0,90,Paul Gregutt,US
60.0,70292.0,90,Roger Voss,France
45.0,70305.0,93,,US
80.0,70318.0,93,,Italy
11.0,70331.0,83,Michael Schachner,Argentina
34.0,70344.0,83,Alexander Peartree,US
28.0,70357.0,89,Jim Gordon,US
21.0,70370.0,89,Kerin O’Keefe,Italy
45.0,70383.0,89,Roger Voss,France
22.0,70396.0,87,,Italy
45.0,70409.0,90,,US
56.0,70435.0,93,Anna Lee C. Iijima,Germany
30.0,70448.0,92,Roger Voss,France
24.0,70461.0,92,Kerin O’Keefe,Italy
12.0,70474.0,84,Michael Schachner,Argentina
13.0,70487.0,84,Sean P. Sullivan,US
135.0,70500.0,90,Kerin O’Keefe,Italy
35.0,70513.0,90,Matt Kettmann,US
55.0,70526.0,92,Joe Czerwinski,Germany
69.0,70539.0,92,Roger Voss,Portugal
44.0,70552.0,91,,US
12.0,70565.0,91,Roger Voss,Portugal
44.0,70578.0,94,Jim Gordon,US
66.0,70591.0,94,Michael Schachner,Spain
21.0,70604.0,86,Michael Schachner,Spain
18.0,70617.0,86,Michael Schachner,Argentina
13.0,70630.0,86,Michael Schachner,Chile
15.0,70643.0,86,Roger Voss,France
18.0,70656.0,86,Anna Lee C. Iijima,Germany
52.0,70669.0,86,Virginie Boone,US
100.0,70682.0,90,Michael Schachner,Argentina
38.0,70695.0,90,Matt Kettmann,US
15.0,70708.0,87,Roger Voss,Portugal
25.0,70721.0,87,Michael Schachner,Argentina
8.0,70734.0,83,Michael Schachner,Chile
8.0,70747.0,83,Michael Schachner,Chile
10.0,70760.0,85,Roger Voss,France
20.0,70773.0,85,Sean P. Sullivan,US
70.0,70786.0,85,Kerin O’Keefe,Italy
67.0,70799.0,93,Kerin O’Keefe,Italy
40.0,70812.0,93,Kerin O’Keefe,Italy
38.0,70825.0,89,Paul Gregutt,US
31.0,70838.0,89,Roger Voss,France
65.0,70851.0,92,Paul Gregutt,US
20.0,70864.0,92,Kerin O’Keefe,Italy
37.0,70890.0,90,Roger Voss,Austria
12.0,70903.0,90,,Italy
24.0,70916.0,89,Michael Schachner,Spain
17.0,70929.0,89,Anna Lee C. Iijima,US
17.0,70942.0,89,Joe Czerwinski,New Zealand
32.0,70955.0,92,Roger Voss,France
75.0,70968.0,92,Roger Voss,France
35.0,70981.0,92,Lauren Buzzeo,South Africa
40.0,70994.0,90,Paul Gregutt,US
35.0,71007.0,90,,US
12.0,71033.0,86,,Australia
35.0,71046.0,86,,US
19.0,71059.0,86,,Italy
16.0,71072.0,86,,US
25.0,71085.0,88,Roger Voss,Portugal
18.0,71098.0,88,Roger Voss,France
21.0,71501.0,86,,Italy
12.0,71514.0,86,Michael Schachner,Chile
20.0,71527.0,87,Jim Gordon,US
13.0,71540.0,87,Joe Czerwinski,France
45.0,71553.0,85,,US
11.0,71566.0,85,Kerin O’Keefe,Italy
12.0,71579.0,88,Michael Schachner,Argentina
85.0,71605.0,90,,US
16.0,71618.0,83,Michael Schachner,Chile
11.0,71631.0,83,Roger Voss,France
14.0,71644.0,82,Roger Voss,France
160.0,71657.0,93,,Italy
16.0,71670.0,86,,Italy
40.0,71683.0,86,,US
28.0,71696.0,86,Kerin O’Keefe,Italy
25.0,71709.0,86,Anne Krebiehl MW,Austria
28.0,71722.0,93,,US
70.0,71735.0,93,,US
36.0,71748.0,90,Paul Gregutt,US
80.0,71761.0,90,Virginie Boone,US
70.0,71774.0,90,Paul Gregutt,US
20.0,71787.0,90,Roger Voss,France
50.0,71800.0,90,Virginie Boone,US
25.0,71813.0,90,Jeff Jenssen,Slovenia
15.0,71826.0,90,Virginie Boone,US
21.0,71878.0,83,Michael Schachner,Spain
13.0,71891.0,85,,US
75.0,71917.0,92,,US
24.0,71930.0,89,Kerin O’Keefe,Italy
30.0,71943.0,89,Kerin O’Keefe,Italy
14.0,71956.0,87,Anna Lee C. Iijima,US
20.0,71969.0,87,,US
46.0,71982.0,87,Jim Gordon,US
14.0,71995.0,87,Anna Lee C. Iijima,US
14.0,72008.0,87,Jim Gordon,US
15.0,72021.0,88,Kerin O’Keefe,Italy
10.0,72034.0,88,Jim Gordon,US
17.0,72047.0,87,Roger Voss,France
10.0,72060.0,87,Michael Schachner,Spain
65.0,72073.0,91,Anne Krebiehl MW,England
32.0,72086.0,91,Paul Gregutt,US
13.0,72099.0,91,Kerin O’Keefe,Italy
35.0,72112.0,86,Susan Kostrzewa,US
45.0,72125.0,86,,US
30.0,72138.0,90,Kerin O’Keefe,Italy
20.0,72151.0,90,Anna Lee C. Iijima,US
15.0,72164.0,88,Michael Schachner,Spain
36.0,72177.0,88,Paul Gregutt,US
25.0,72190.0,87,Roger Voss,France
51.0,72203.0,86,Roger Voss,France
16.0,72216.0,86,Paul Gregutt,US
85.0,72229.0,91,,Italy
100.0,72242.0,91,,Italy
75.0,72255.0,91,Michael Schachner,Argentina
35.0,72268.0,91,Michael Schachner,Spain
35.0,72281.0,87,Anna Lee C. Iijima,US
18.0,72294.0,87,Michael Schachner,Chile
105.0,72307.0,92,Kerin O’Keefe,Italy
25.0,72320.0,92,Roger Voss,Portugal
11.0,72333.0,86,Michael Schachner,Chile
18.0,72346.0,86,Kerin O’Keefe,Italy
20.0,72359.0,86,Kerin O’Keefe,Italy
20.0,72372.0,88,Jim Gordon,US
30.0,72398.0,85,Paul Gregutt,US
34.0,72801.0,88,,US
50.0,72814.0,89,Sean P. Sullivan,US
14.0,72827.0,89,Sean P. Sullivan,US
52.0,72840.0,86,Michael Schachner,Spain
25.0,72853.0,86,Roger Voss,France
28.0,72866.0,91,Virginie Boone,US
40.0,72879.0,91,Kerin O’Keefe,Italy
22.0,72892.0,91,Roger Voss,France
38.0,72905.0,91,Matt Kettmann,US
45.0,72918.0,91,Matt Kettmann,US
26.0,72931.0,91,Virginie Boone,US
59.0,72944.0,91,Michael Schachner,Argentina
38.0,72957.0,88,,US
14.0,72970.0,88,Kerin O’Keefe,Italy
40.0,72983.0,89,,Australia
36.0,72996.0,89,Roger Voss,France
45.0,73009.0,90,Sean P. Sullivan,US
23.0,73022.0,90,Michael Schachner,Argentina
50.0,73035.0,90,Matt Kettmann,US
65.0,73048.0,91,,US
28.0,73061.0,86,Virginie Boone,US
33.0,73074.0,86,Paul Gregutt,US
18.0,73087.0,86,Anna Lee C. Iijima,US
16.0,73100.0,86,,US
22.0,73113.0,90,Anne Krebiehl MW,Austria
22.0,73126.0,90,Jim Gordon,US
15.0,73139.0,90,Paul Gregutt,US
35.0,73152.0,91,,US
75.0,73165.0,93,Paul Gregutt,US
28.0,73178.0,93,Anna Lee C. Iijima,Germany
90.0,73191.0,93,Kerin O’Keefe,Italy
48.0,73204.0,86,,US
20.0,73217.0,86,Anna Lee C. Iijima,US
20.0,73230.0,92,Paul Gregutt,US
101.0,73243.0,92,Kerin O’Keefe,Italy
13.0,73256.0,86,Michael Schachner,Chile
17.0,73269.0,85,Michael Schachner,Argentina
17.0,73282.0,84,Michael Schachner,Chile
18.0,73295.0,87,Michael Schachner,Spain
20.0,73308.0,87,Jim Gordon,US
163.0,73321.0,94,Roger Voss,France
16.0,73334.0,86,Anna Lee C. Iijima,US
15.0,73347.0,86,Anna Lee C. Iijima,US
22.0,73360.0,86,,US
10.0,73373.0,85,,Italy
20.0,73386.0,89,,US
40.0,73399.0,89,Lauren Buzzeo,South Africa
35.0,73412.0,86,Paul Gregutt,US
20.0,73425.0,86,Roger Voss,France
13.0,73438.0,86,Michael Schachner,Spain
14.0,73451.0,89,Michael Schachner,Spain
17.0,73464.0,89,Anne Krebiehl MW,France
98.0,73490.0,94,Virginie Boone,US
45.0,73503.0,89,Anne Krebiehl MW,France
19.0,73516.0,88,Kerin O’Keefe,Italy
25.0,73529.0,88,Anne Krebiehl MW,France
14.0,73542.0,88,Roger Voss,France
42.0,73555.0,88,Virginie Boone,US
19.0,73568.0,85,,Italy
16.0,73581.0,85,Michael Schachner,Argentina
27.0,73594.0,89,Kerin O’Keefe,Italy
34.0,73607.0,89,Paul Gregutt,US
55.0,73620.0,92,Paul Gregutt,US
50.0,73633.0,92,Roger Voss,France
55.0,73646.0,89,Kerin O’Keefe,Italy
32.0,73659.0,89,Jim Gordon,US
39.0,73672.0,89,Roger Voss,France
28.0,73685.0,91,,US
85.0,73698.0,91,Virginie Boone,US
23.0,74101.0,86,Roger Voss,France
35.0,74114.0,86,Anna Lee C. Iijima,US
39.0,74127.0,90,Paul Gregutt,US
28.0,74140.0,90,,US
32.0,74153.0,89,Mike DeSimone,Israel
38.0,74166.0,89,Virginie Boone,US
16.0,74179.0,87,Michael Schachner,Chile
12.0,74192.0,87,Michael Schachner,Chile
24.0,74205.0,89,Virginie Boone,US
20.0,74218.0,89,Anna Lee C. Iijima,Germany
29.0,74231.0,93,Virginie Boone,US
60.0,74244.0,93,Paul Gregutt,US
67.0,74257.0,92,Michael Schachner,Spain
18.0,74270.0,86,,Italy
30.0,74283.0,90,,US
20.0,74296.0,90,Roger Voss,France
22.0,74335.0,83,Roger Voss,France
50.0,74348.0,83,,US
18.0,74374.0,88,Matt Kettmann,US
44.0,74387.0,88,Matt Kettmann,US
17.0,74400.0,87,Kerin O’Keefe,Italy
19.0,74413.0,87,Virginie Boone,US
40.0,74426.0,87,Virginie Boone,US
16.0,74439.0,86,,US
19.0,74452.0,86,,Italy
20.0,74465.0,91,Roger Voss,Portugal
28.0,74478.0,91,Virginie Boone,US
30.0,74491.0,89,Roger Voss,France
25.0,74504.0,89,Kerin O’Keefe,Italy
25.0,74530.0,89,,US
29.0,74556.0,91,Roger Voss,Portugal
22.0,74569.0,88,,Italy
14.0,74582.0,88,Michael Schachner,Chile
80.0,74595.0,90,Virginie Boone,US
20.0,74608.0,90,Kerin O’Keefe,Italy
12.0,74621.0,84,Roger Voss,France
17.0,74634.0,84,Kerin O’Keefe,Italy
34.0,74647.0,87,Matt Kettmann,US
28.0,74660.0,87,Kerin O’Keefe,Italy
15.0,74673.0,87,Kerin O’Keefe,Italy
16.0,74686.0,84,Michael Schachner,Spain
15.0,74699.0,84,Michael Schachner,Spain
17.0,74712.0,90,Matt Kettmann,US
53.0,74725.0,90,Roger Voss,France
45.0,74738.0,90,Anna Lee C. Iijima,US
22.0,74751.0,90,Virginie Boone,US
20.0,74764.0,90,Michael Schachner,Spain
75.0,74777.0,85,,Italy
8.0,74790.0,83,Susan Kostrzewa,Moldova
13.0,74803.0,83,Michael Schachner,Argentina
200.0,74816.0,94,,Italy
85.0,74829.0,94,,US
45.0,74842.0,90,,Italy
69.0,74855.0,90,,US
13.0,74868.0,82,Lauren Buzzeo,France
11.0,74881.0,81,Michael Schachner,Argentina
50.0,74894.0,95,Virginie Boone,US
21.0,74907.0,90,Roger Voss,France
16.0,74920.0,90,Roger Voss,France
21.0,74933.0,85,,US
26.0,74946.0,88,Sean P. Sullivan,US
13.0,74959.0,88,Michael Schachner,Spain
19.0,74972.0,89,Roger Voss,France
14.0,74985.0,88,Jim Gordon,US
30.0,74998.0,88,Sean P. Sullivan,US
18.0,75401.0,86,,Italy
8.0,75414.0,86,Michael Schachner,Spain
10.0,75427.0,85,Michael Schachner,Argentina
12.0,75453.0,88,Joe Czerwinski,France
20.0,75466.0,88,Paul Gregutt,US
15.0,75479.0,87,Anna Lee C. Iijima,US
29.0,75492.0,87,Anna Lee C. Iijima,US
50.0,75505.0,93,Jim Gordon,US
33.0,75518.0,93,Kerin O’Keefe,Italy
28.0,75531.0,85,Paul Gregutt,US
7.0,75544.0,83,,US
51.0,75557.0,94,,France
60.0,75570.0,88,Roger Voss,France
16.0,75583.0,88,Michael Schachner,Chile
12.0,75596.0,85,Michael Schachner,Argentina
25.0,75609.0,85,,Italy
18.0,75635.0,87,,US
27.0,75648.0,87,,US
21.0,75661.0,87,,Italy
48.0,75674.0,93,,US
85.0,75687.0,90,Sean P. Sullivan,US
18.0,75700.0,90,Kerin O’Keefe,Italy
40.0,75713.0,90,Virginie Boone,US
18.0,75726.0,89,Anna Lee C. Iijima,US
16.0,75739.0,89,Sean P. Sullivan,US
10.0,75752.0,85,,Italy
60.0,75765.0,84,,US
22.0,75778.0,85,,US
50.0,75791.0,85,,US
10.0,75804.0,87,Roger Voss,France
9.0,75817.0,87,Roger Voss,Portugal
40.0,75843.0,91,,US
20.0,75856.0,90,Roger Voss,South Africa
25.0,75869.0,90,,US
19.0,75882.0,88,Michael Schachner,Spain
13.0,75895.0,87,Anna Lee C. Iijima,Germany
36.0,75908.0,91,Matt Kettmann,US
44.0,75921.0,91,Joe Czerwinski,France
60.0,75934.0,81,,US
175.0,75947.0,96,,US
33.0,75973.0,85,Roger Voss,France
75.0,75986.0,89,Virginie Boone,US
75.0,75999.0,89,Virginie Boone,US
65.0,76012.0,95,Roger Voss,France
35.0,76038.0,90,,Italy
16.0,76051.0,86,,Italy
39.0,76064.0,88,Kerin O’Keefe,Italy
13.0,76077.0,88,Jim Gordon,US
50.0,76090.0,92,,US
65.0,76103.0,92,,US
50.0,76116.0,88,Kerin O’Keefe,Italy
15.0,76129.0,88,Michael Schachner,Brazil
30.0,76142.0,87,Paul Gregutt,US
13.0,76155.0,87,Michael Schachner,Chile
19.0,76168.0,85,Roger Voss,France
13.0,76181.0,84,Michael Schachner,Argentina
120.0,76194.0,95,Anne Krebiehl MW,France
95.0,76207.0,94,Virginie Boone,US
85.0,76220.0,94,Matt Kettmann,US
12.0,76233.0,88,Michael Schachner,Spain
18.0,76246.0,88,Paul Gregutt,US
11.0,76259.0,87,Jeff Jenssen,Bulgaria
57.0,76272.0,87,Kerin O’Keefe,Italy
65.0,76285.0,92,Roger Voss,France
50.0,76298.0,92,Roger Voss,France
18.0,76701.0,83,Michael Schachner,Argentina
25.0,76714.0,89,Joe Czerwinski,Australia
20.0,76727.0,89,Kerin O’Keefe,Italy
39.0,76740.0,90,Kerin O’Keefe,Italy
22.0,76753.0,92,Roger Voss,France
30.0,76766.0,92,Anne Krebiehl MW,France
30.0,76779.0,92,Anne Krebiehl MW,France
22.0,76792.0,87,Virginie Boone,US
128.0,76805.0,87,Roger Voss,France
22.0,76818.0,87,Paul Gregutt,US
11.0,76831.0,87,Kerin O’Keefe,Italy
20.0,76857.0,88,,Italy
48.0,76870.0,92,Jim Gordon,US
45.0,76883.0,92,Virginie Boone,US
23.0,76896.0,87,Virginie Boone,US
28.0,76909.0,87,Michael Schachner,Mexico
18.0,76922.0,87,,Italy
27.0,76935.0,91,Roger Voss,France
25.0,76948.0,91,Michael Schachner,Spain
62.0,76961.0,91,Anna Lee C. Iijima,Germany
60.0,76974.0,91,Roger Voss,France
55.0,76987.0,92,Virginie Boone,US
48.0,77000.0,92,Roger Voss,France
19.0,77013.0,88,Roger Voss,Portugal
32.0,77026.0,80,Michael Schachner,Chile
70.0,77039.0,95,Kerin O’Keefe,Italy
25.0,77052.0,87,Roger Voss,France
20.0,77065.0,86,Joe Czerwinski,New Zealand
31.0,77078.0,93,Roger Voss,France
35.0,77091.0,93,Michael Schachner,Chile
28.0,77104.0,87,,US
42.0,77117.0,87,,US
50.0,77130.0,88,Roger Voss,France
40.0,77143.0,88,,US
20.0,77156.0,90,Roger Voss,Portugal
36.0,77169.0,90,Joe Czerwinski,Australia
135.0,77182.0,90,Virginie Boone,US
37.0,77195.0,90,Michael Schachner,Spain
12.0,77208.0,82,Michael Schachner,Argentina
14.0,77221.0,81,Michael Schachner,Argentina
30.0,77247.0,93,Roger Voss,France
42.0,77260.0,93,Anne Krebiehl MW,Austria
43.0,77273.0,85,Paul Gregutt,US
15.0,77286.0,85,Michael Schachner,Spain
60.0,77299.0,91,Roger Voss,France
15.0,77312.0,90,Paul Gregutt,US
55.0,77338.0,91,Virginie Boone,US
21.0,77351.0,91,Sean P. Sullivan,US
26.0,77364.0,87,Anna Lee C. Iijima,US
15.0,77377.0,87,Kerin O’Keefe,Italy
43.0,77390.0,94,Anne Krebiehl MW,Austria
190.0,77403.0,93,Roger Voss,France
45.0,77416.0,87,,US
20.0,77429.0,87,Michael Schachner,Spain
25.0,77442.0,87,,Italy
45.0,77455.0,89,Matt Kettmann,US
18.0,77468.0,89,Joe Czerwinski,New Zealand
23.0,77481.0,87,Virginie Boone,US
35.0,77494.0,90,Lauren Buzzeo,South Africa
9.0,77520.0,88,Michael Schachner,Chile
28.0,77533.0,88,Anna Lee C. Iijima,US
19.0,77546.0,88,Michael Schachner,Spain
34.0,77559.0,91,Roger Voss,France
35.0,77572.0,91,Michael Schachner,Chile
30.0,77585.0,91,Paul Gregutt,US
45.0,77598.0,88,Kerin O’Keefe,Italy
22.0,78001.0,91,Paul Gregutt,US
38.0,78014.0,91,Paul Gregutt,US
32.0,78027.0,91,Jim Gordon,US
40.0,78040.0,90,Roger Voss,France
49.0,78053.0,90,Michael Schachner,Chile
12.0,78066.0,84,Michael Schachner,Spain
56.0,78079.0,84,,US
32.0,78092.0,92,Roger Voss,Austria
45.0,78131.0,94,Matt Kettmann,US
89.0,78144.0,94,Joe Czerwinski,Australia
40.0,78157.0,87,,US
23.0,78170.0,87,Michael Schachner,Spain
72.0,78183.0,90,Virginie Boone,US
15.0,78196.0,90,Roger Voss,France
55.0,78209.0,93,Anne Krebiehl MW,Austria
45.0,78222.0,93,,US
790.0,78235.0,87,Roger Voss,Portugal
21.0,78248.0,87,,Italy
12.0,78261.0,87,,US
42.0,78274.0,93,Sean P. Sullivan,US
55.0,78287.0,93,Sean P. Sullivan,US
60.0,78300.0,95,Roger Voss,Portugal
120.0,78313.0,95,Anne Krebiehl MW,France
25.0,78326.0,86,,US
13.0,78339.0,86,,Italy
36.0,78352.0,91,Matt Kettmann,US
41.0,78365.0,91,Kerin O’Keefe,Italy
60.0,78378.0,91,Paul Gregutt,US
14.0,78391.0,90,Paul Gregutt,US
65.0,78404.0,90,,US
20.0,78417.0,90,Joe Czerwinski,Australia
60.0,78430.0,90,Roger Voss,Austria
36.0,78443.0,89,,Australia
24.0,78482.0,86,,US
50.0,78495.0,89,Michael Schachner,Spain
15.0,78508.0,89,Michael Schachner,Argentina
97.0,78521.0,89,Kerin O’Keefe,Italy
30.0,78534.0,89,Kerin O’Keefe,Italy
15.0,78547.0,89,Sean P. Sullivan,US
12.0,78560.0,87,Mike DeSimone,Georgia
27.0,78573.0,87,Anna Lee C. Iijima,Germany
45.0,78586.0,94,Roger Voss,Portugal
59.0,78599.0,93,Roger Voss,Portugal
38.0,78625.0,89,,US
14.0,78638.0,87,Jim Gordon,US
20.0,78651.0,87,Anna Lee C. Iijima,US
54.0,78664.0,91,,US
35.0,78677.0,91,Roger Voss,France
11.0,78690.0,83,Michael Schachner,Argentina
44.0,78716.0,93,Matt Kettmann,US
36.0,78729.0,92,Anne Krebiehl MW,France
156.0,78742.0,92,Roger Voss,France
15.0,78755.0,88,Michael Schachner,Spain
25.0,78768.0,87,Sean P. Sullivan,US
60.0,78781.0,92,Roger Voss,France
70.0,78794.0,92,Matt Kettmann,US
128.0,78807.0,93,Roger Voss,France
32.0,78820.0,93,Paul Gregutt,US
45.0,78833.0,93,Sean P. Sullivan,US
58.0,78846.0,93,Virginie Boone,US
115.0,78859.0,93,Michael Schachner,Spain
9.0,78872.0,82,Michael Schachner,Chile
32.0,78885.0,90,Virginie Boone,US
17.0,78898.0,90,Roger Voss,France
20.0,79301.0,88,Jim Gordon,US
14.0,79314.0,89,Roger Voss,France
56.0,79327.0,89,Kerin O’Keefe,Italy
44.0,79340.0,89,Joe Czerwinski,New Zealand
11.0,79366.0,85,Virginie Boone,US
90.0,79379.0,90,Kerin O’Keefe,Italy
27.0,79392.0,90,Virginie Boone,US
25.0,79405.0,89,Michael Schachner,Chile
13.0,79418.0,89,Roger Voss,France
34.0,79431.0,89,Paul Gregutt,US
15.0,79444.0,89,Michael Schachner,Spain
25.0,79457.0,88,,Italy
12.0,79470.0,86,Michael Schachner,Spain
17.0,79483.0,86,Anna Lee C. Iijima,US
15.0,79496.0,91,Matt Kettmann,US
90.0,79522.0,91,Kerin O’Keefe,Italy
42.0,79535.0,91,Virginie Boone,US
55.0,79548.0,91,Matt Kettmann,US
38.0,79561.0,84,,US
12.0,79574.0,84,,Italy
28.0,79587.0,89,Jim Gordon,US
15.0,79600.0,89,Roger Voss,Portugal
19.0,79613.0,89,Roger Voss,Portugal
25.0,79626.0,89,Susan Kostrzewa,Greece
16.0,79639.0,91,Joe Czerwinski,France
28.0,79665.0,91,Matt Kettmann,US
15.0,79678.0,82,Susan Kostrzewa,US
12.0,79691.0,82,,US
10.0,79704.0,82,Michael Schachner,Chile
13.0,79717.0,80,Michael Schachner,Mexico
32.0,79730.0,89,Roger Voss,Portugal
75.0,79743.0,89,Roger Voss,France
32.0,79756.0,87,,US
17.0,79769.0,87,,Italy
40.0,79782.0,90,Matt Kettmann,US
30.0,79795.0,90,Virginie Boone,US
24.0,79808.0,89,Jim Gordon,US
20.0,79821.0,89,Paul Gregutt,US
46.0,79834.0,89,Roger Voss,France
21.0,79847.0,84,Roger Voss,France
8.0,79860.0,84,Michael Schachner,Chile
11.0,79873.0,83,Michael Schachner,Chile
10.0,79886.0,83,Michael Schachner,Chile
25.0,79899.0,84,Roger Voss,France
19.0,79912.0,84,,US
35.0,79925.0,91,Matt Kettmann,US
34.0,79938.0,90,Roger Voss,Portugal
17.0,79951.0,87,Lauren Buzzeo,South Africa
12.0,79964.0,87,Susan Kostrzewa,Greece
30.0,79990.0,83,Joe Czerwinski,France
20.0,80003.0,91,Matt Kettmann,US
18.0,80016.0,90,Michael Schachner,Chile
18.0,80029.0,92,Roger Voss,France
34.0,80042.0,92,Anne Krebiehl MW,France
27.0,80055.0,92,Virginie Boone,US
49.0,80068.0,93,,US
45.0,80081.0,92,,US
20.0,80094.0,87,Jim Gordon,US
20.0,80107.0,87,Alexander Peartree,US
24.0,80120.0,84,,US
22.0,80133.0,88,Matt Kettmann,US
24.0,80146.0,88,Joe Czerwinski,Australia
42.0,80159.0,88,Matt Kettmann,US
20.0,80172.0,88,Roger Voss,France
18.0,80185.0,88,Lauren Buzzeo,South Africa
17.0,80198.0,90,Roger Voss,Portugal
130.0,80601.0,92,Kerin O’Keefe,Italy
58.0,80614.0,92,Matt Kettmann,US
49.0,80627.0,91,,US
40.0,80640.0,90,Roger Voss,France
28.0,80653.0,92,,US
25.0,80666.0,91,Michael Schachner,Spain
65.0,80679.0,91,Paul Gregutt,US
20.0,80692.0,92,Roger Voss,France
17.0,80705.0,92,Anne Krebiehl MW,Austria
50.0,80718.0,94,Paul Gregutt,US
38.0,80731.0,93,Paul Gregutt,US
70.0,80744.0,90,Virginie Boone,US
30.0,80757.0,90,,Italy
22.0,80770.0,87,Roger Voss,France
35.0,80783.0,87,Virginie Boone,US
32.0,80796.0,86,,US
12.0,80809.0,86,Michael Schachner,Chile
22.0,80822.0,89,Virginie Boone,US
67.0,80835.0,89,Kerin O’Keefe,Italy
48.0,80848.0,93,Jim Gordon,US
35.0,80861.0,93,Virginie Boone,US
35.0,80874.0,87,,South Africa
14.0,80887.0,87,Joe Czerwinski,New Zealand
37.0,80900.0,90,,US
38.0,80913.0,90,,US
49.0,80926.0,90,Paul Gregutt,US
16.0,80939.0,88,Michael Schachner,Argentina
18.0,80965.0,86,Kerin O’Keefe,Italy
13.0,80978.0,85,Roger Voss,France
30.0,80991.0,85,Sean P. Sullivan,US
